ts,method,bip,state,instrument,account,msg
2025-11-19 09:01:09.621,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:01:09 AM , SL_A , FromEntry=ShortA , State=CancelPending , Lmt=0 Stp=24547.25 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 09:01:09.624,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:01:09 AM , SL_A , FromEntry=ShortA , State=CancelSubmitted , Lmt=0 Stp=24547.25 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 09:01:09.625,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:01:09 AM , SL_A , FromEntry=ShortA , State=Accepted , Lmt=0 Stp=24547.25 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 09:01:09.626,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/19/2025 9:01:09 AM ENTRY , ShortB , Action=SellShort , State=Filled , Qty=5 Filled=5 , Avg=24541.4 , Err=NoError "
2025-11-19 09:01:09.628,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=ShortB From= execQty=2 LA=0 LB=0 SA=5 SB=5 posQty=10
2025-11-19 09:01:09.631,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,"31,11/19/2025 9:01:09 AM ShortB FULL fill @ 24541.4 , SL_B init=24546.75 , dynSLTicks=21 , armed=False"
2025-11-19 09:01:09.651,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:01:09 AM , PT_A , FromEntry=ShortA , State=Accepted , Lmt=24531.25 Stp=24546.75 , Qty=5 Filled=0 , Error=NoError "
2025-11-19 09:01:09.652,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:01:09 AM , PT_A , FromEntry=ShortA , State=Working , Lmt=24531.25 Stp=24547 , Qty=5 Filled=0 , Error=NoError "
2025-11-19 09:01:09.707,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerArm] LAopen=False LAmode=False SAopen=True SAmode=False armedLB=False armedSB=False RunnerTrailsWithA=True activeQtyA=5
2025-11-19 09:01:09.719,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:01:09 AM , SL_B , FromEntry=ShortB , State=Accepted , Lmt=0 Stp=24546.75 , Qty=3 Filled=0 , Error=NoError "
2025-11-19 09:01:09.796,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:01:09 AM , SL_A , FromEntry=ShortA , State=Submitted , Lmt=0 Stp=24547.25 , Qty=5 Filled=0 , Error=NoError "
2025-11-19 09:01:09.797,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"49,11/19/2025 9:01:09 AM SL_A cancelled but leg still open for ShortA. Re-submitted stop at 24547.25."
2025-11-19 09:01:09.797,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:01:09 AM , SL_A , FromEntry=ShortA , State=Cancelled , Lmt=0 Stp=24547.25 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 09:01:09.910,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:01:09 AM , SL_A , FromEntry=ShortA , State=Accepted , Lmt=0 Stp=24547.25 , Qty=5 Filled=0 , Error=NoError "
2025-11-19 09:02:12.032,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:12 AM , SL_B , FromEntry=ShortB , State=Working , Lmt=0 Stp=24546.75 , Qty=3 Filled=0 , Error=NoError "
2025-11-19 09:02:12.034,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:12 AM , SL_A , FromEntry=ShortA , State=Working , Lmt=0 Stp=24547.25 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 09:02:12.038,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"46,11/19/2025 9:02:12 AM SL_B partial for ShortB. Stop unchanged at 24546.75, not resubmitting."
2025-11-19 09:02:12.038,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:12 AM , SL_B , FromEntry=ShortB , State=PartFilled , Lmt=0 Stp=24546.75 , Qty=3 Filled=2 , Error=NoError "
2025-11-19 09:02:12.047,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=SL_B From=ShortB execQty=2 LA=0 LB=0 SA=5 SB=3 posQty=8
2025-11-19 09:02:12.094,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"[CDN_STAMP_EVT], 2025-11-19T09:02:12.0503440 dir=SHORT anchorUtc=2025-11-19T07:02:12.0933427Z desiredExp=2025-11-19T07:02:17.0933427Z setExp=2025-11-19T07:02:17.0933427Z"
2025-11-19 09:02:12.094,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"[CDN_CHECK_POST], state=Realtime barT=2025-11-19T09:02:30.0000000 dir=SHORT rem=5.00s nowUtc=2025-11-19T07:02:12.0943434Z"
2025-11-19 09:02:12.095,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:12 AM , SL_B , FromEntry=ShortB , State=Filled , Lmt=0 Stp=24546.75 , Qty=3 Filled=3 , Error=NoError "
2025-11-19 09:02:12.100,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=SL_B From=ShortB execQty=1 LA=0 LB=0 SA=5 SB=2 posQty=7
2025-11-19 09:02:12.101,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:12 AM , SL_A , FromEntry=ShortA , State=Working , Lmt=0 Stp=24547.25 , Qty=5 Filled=0 , Error=NoError "
2025-11-19 09:02:12.195,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:12 AM , PT_A , FromEntry=ShortA , State=CancelPending , Lmt=24531.25 Stp=24553.5 , Qty=5 Filled=0 , Error=NoError "
2025-11-19 09:02:12.195,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:12 AM , PT_A , FromEntry=ShortA , State=CancelSubmitted , Lmt=24531.25 Stp=24553.5 , Qty=5 Filled=0 , Error=NoError "
2025-11-19 09:02:12.196,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"[CDN_STAMP_EVT], 2025-11-19T09:02:12.1597038 dir=SHORT anchorUtc=2025-11-19T07:02:12.1962008Z desiredExp=2025-11-19T07:02:17.1962008Z setExp=2025-11-19T07:02:17.1962008Z"
2025-11-19 09:02:12.196,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"[CDN_CHECK_POST], state=Realtime barT=2025-11-19T09:02:30.0000000 dir=SHORT rem=5.00s nowUtc=2025-11-19T07:02:12.1962008Z"
2025-11-19 09:02:12.196,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"44,11/19/2025 9:02:12 AM SL_A full fill; runner KEPT (partialCfg=False, fullCfg=False)."
2025-11-19 09:02:12.197,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:12 AM , SL_A , FromEntry=ShortA , State=Filled , Lmt=0 Stp=24547.25 , Qty=2 Filled=2 , Error=NoError "
2025-11-19 09:02:12.199,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:12 AM , SL_A , FromEntry=ShortA , State=CancelPending , Lmt=0 Stp=24547.25 , Qty=5 Filled=0 , Error=NoError "
2025-11-19 09:02:12.200,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:12 AM , SL_A , FromEntry=ShortA , State=CancelSubmitted , Lmt=0 Stp=24547.25 , Qty=5 Filled=0 , Error=NoError "
2025-11-19 09:02:12.201,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=SL_A From=ShortA execQty=2 LA=0 LB=0 SA=3 SB=2 posQty=5
2025-11-19 09:02:12.266,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerArm] LAopen=False LAmode=False SAopen=False SAmode=False armedLB=True armedSB=True RunnerTrailsWithA=True activeQtyA=5
2025-11-19 09:02:12.267,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24549.25 guard=24547.5 prev=NaN
2025-11-19 09:02:12.311,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:12 AM , SL_B , FromEntry=ShortB , State=Submitted , Lmt=0 Stp=24549.25 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 09:02:12.312,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[Runner] ShortB SL_B -> 24549.25
2025-11-19 09:02:12.340,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:12 AM , PT_A , FromEntry=ShortA , State=Cancelled , Lmt=24531.25 Stp=24553 , Qty=5 Filled=0 , Error=NoError "
2025-11-19 09:02:12.374,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:12 AM , SL_A , FromEntry=ShortA , State=Cancelled , Lmt=0 Stp=24547.25 , Qty=5 Filled=0 , Error=NoError "
2025-11-19 09:02:12.402,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24549.75 guard=24548 prev=24549.25
2025-11-19 09:02:12.425,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:12 AM , SL_B , FromEntry=ShortB , State=Accepted , Lmt=0 Stp=24549.25 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 09:02:12.514,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24550 guard=24548.25 prev=24549.25
2025-11-19 09:02:12.585,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24550 guard=24548.25 prev=24549.25
2025-11-19 09:02:13.002,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24548.5 guard=24546.75 prev=24549.25
2025-11-19 09:02:13.004,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:13 AM , SL_B , FromEntry=ShortB , State=ChangePending , Lmt=0 Stp=24549.25 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 09:02:13.012,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:13 AM , SL_B , FromEntry=ShortB , State=ChangeSubmitted , Lmt=0 Stp=24548.5 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 09:02:13.013,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[Runner] ShortB SL_B -> 24548.5
2025-11-19 09:02:13.122,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:13 AM , SL_B , FromEntry=ShortB , State=Accepted , Lmt=0 Stp=24548.5 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 09:02:13.176,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24548.75 guard=24547 prev=24548.5
2025-11-19 09:02:13.263,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24548.5 guard=24546.75 prev=24548.5
2025-11-19 09:02:13.571,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24548.5 guard=24546.75 prev=24548.5
2025-11-19 09:02:13.647,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24548.5 guard=24546.75 prev=24548.5
2025-11-19 09:02:13.880,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24548.25 guard=24546.5 prev=24548.5
2025-11-19 09:02:13.881,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:13 AM , SL_B , FromEntry=ShortB , State=ChangePending , Lmt=0 Stp=24548.5 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 09:02:13.881,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:13 AM , SL_B , FromEntry=ShortB , State=ChangeSubmitted , Lmt=0 Stp=24548.25 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 09:02:13.882,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[Runner] ShortB SL_B -> 24548.25
2025-11-19 09:02:13.993,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:13 AM , SL_B , FromEntry=ShortB , State=Accepted , Lmt=0 Stp=24548.25 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 09:02:14.064,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24548.5 guard=24546.75 prev=24548.25
2025-11-19 09:02:14.146,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24548.5 guard=24546.75 prev=24548.25
2025-11-19 09:02:14.319,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24550.25 guard=24548.5 prev=24548.25
2025-11-19 09:02:14.399,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24550 guard=24548.25 prev=24548.25
2025-11-19 09:02:14.715,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24550.5 guard=24548.75 prev=24548.25
2025-11-19 09:02:14.797,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24550.5 guard=24548.75 prev=24548.25
2025-11-19 09:02:14.798,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:14 AM , SL_B , FromEntry=ShortB , State=Working , Lmt=0 Stp=24548.25 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 09:02:14.877,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24550.5 guard=24548.75 prev=24548.25
2025-11-19 09:02:14.904,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"[CDN_STAMP_EVT], 2025-11-19T09:02:14.8786251 dir=SHORT anchorUtc=2025-11-19T07:02:14.9048374Z desiredExp=2025-11-19T07:02:19.9048374Z setExp=2025-11-19T07:02:19.9048374Z"
2025-11-19 09:02:14.905,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"[CDN_CHECK_POST], state=Realtime barT=2025-11-19T09:02:30.0000000 dir=SHORT rem=5.00s nowUtc=2025-11-19T07:02:14.9056248Z"
2025-11-19 09:02:14.905,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:14 AM , SL_B , FromEntry=ShortB , State=Filled , Lmt=0 Stp=24548.25 , Qty=2 Filled=2 , Error=NoError "
2025-11-19 09:02:14.910,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=SL_B From=ShortB execQty=2 LA=0 LB=0 SA=3 SB=0 posQty=3
2025-11-19 09:02:15.009,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[Rescue]  SL_FAILSAFE -> 24554.75
2025-11-19 09:02:15.321,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[Rescue]  SL_FAILSAFE -> 24553.5
2025-11-19 09:02:16.864,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[Rescue]  SL_FAILSAFE -> 24553.25
2025-11-19 09:02:19.096,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[Rescue]  SL_FAILSAFE -> 24553
2025-11-19 09:02:19.512,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[Rescue]  SL_FAILSAFE -> 24552.25
2025-11-19 09:02:25.082,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=SL_FAILSAFE From= execQty=1 LA=0 LB=0 SA=3 SB=0 posQty=2
2025-11-19 09:02:25.129,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=SL_FAILSAFE From= execQty=2 LA=0 LB=0 SA=3 SB=0 posQty=0
2025-11-19 09:02:30.724,SubmitLongAB,0,Realtime,MNQ 12-25,Sim101,16_11/19/2025 9:03:00 AM SubmitLongAB: QtyA=5 QtyB=5
2025-11-19 09:02:30.760,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/19/2025 9:02:30 AM ENTRY , LongA , Action=Buy , State=Submitted , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-19 09:02:30.816,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/19/2025 9:02:30 AM ENTRY , LongB , Action=Buy , State=Submitted , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-19 09:02:30.871,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/19/2025 9:02:30 AM ENTRY , LongA , Action=Buy , State=Accepted , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-19 09:02:30.872,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/19/2025 9:02:30 AM ENTRY , LongA , Action=Buy , State=Working , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-19 09:02:30.874,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/19/2025 9:02:30 AM ENTRY , LongA , Action=Buy , State=PartFilled , Qty=5 Filled=3 , Avg=24552.5 , Err=NoError "
2025-11-19 09:02:30.875,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=LongA From= execQty=3 LA=3 LB=0 SA=0 SB=0 posQty=3
2025-11-19 09:02:30.919,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/19/2025 9:02:30 AM ENTRY , LongB , Action=Buy , State=Accepted , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-19 09:02:30.921,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureA-Fixed] LongA SL_A -> 24547.25
2025-11-19 09:02:30.922,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/19/2025 9:02:30 AM ENTRY , LongB , Action=Buy , State=Working , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-19 09:02:30.933,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:30 AM , SL_A , FromEntry=LongA , State=Submitted , Lmt=0 Stp=24547.25 , Qty=3 Filled=0 , Error=NoError "
2025-11-19 09:02:30.933,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureA-Fixed] LongA SL_A -> 24547.25
2025-11-19 09:02:30.966,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/19/2025 9:02:30 AM ENTRY , LongA , Action=Buy , State=Filled , Qty=5 Filled=5 , Avg=24552.6 , Err=NoError "
2025-11-19 09:02:30.967,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=LongA From= execQty=2 LA=5 LB=0 SA=0 SB=0 posQty=5
2025-11-19 09:02:30.967,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:30 AM , SL_A , FromEntry=LongA , State=CancelPending , Lmt=0 Stp=24547.25 , Qty=3 Filled=0 , Error=NoError "
2025-11-19 09:02:31.012,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:30 AM , PT_A , FromEntry=LongA , State=Submitted , Lmt=24563 Stp=24547.5 , Qty=5 Filled=0 , Error=NoError "
2025-11-19 09:02:31.012,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,"28,11/19/2025 9:02:30 AM LongA FULL fill @ 24552.6 , PT_A=24563 SL_A=24547.25 , dynTA=42 dynSLTicks=21"
2025-11-19 09:02:31.014,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/19/2025 9:02:31 AM ENTRY , LongB , Action=Buy , State=PartFilled , Qty=5 Filled=3 , Avg=24553.5 , Err=NoError "
2025-11-19 09:02:31.016,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=LongB From= execQty=3 LA=5 LB=3 SA=0 SB=0 posQty=8
2025-11-19 09:02:31.042,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureB-Fixed] LongB SL_B -> 24548.25
2025-11-19 09:02:31.042,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:31 AM , SL_A , FromEntry=LongA , State=CancelPending , Lmt=0 Stp=24547.25 , Qty=3 Filled=0 , Error=NoError "
2025-11-19 09:02:31.042,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:31 AM , SL_A , FromEntry=LongA , State=CancelSubmitted , Lmt=0 Stp=24547.25 , Qty=3 Filled=0 , Error=NoError "
2025-11-19 09:02:31.042,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 9:02:31 AM , SL_A , FromEntry=LongA , State=Accepted , Lmt=0 Stp=24547.25 , Qty=3 Filled=0 , Error=NoError "
