timestamp,bar,logType,message
2025-12-24 13:23:33.775,12,INFO,"[VolumeAwareStop] API timeout"
2025-12-24 13:23:33.775,12,INFO,"[DynamicStopLoss] Fallback: Avg range of last 5 bars: 6.80, Multiplier: 1, Stop: 6.80 (27 ticks)"
2025-12-24 13:23:33.780,12,INFO,"[EXIT_FILL_DEBUG] Bar 12: Exit filled - BuyToCover, resetting intendedPosition from Short to Flat"
2025-12-24 13:23:33.862,13,INFO,"[VolumeAwareStop] Hour=1, Volume=1392, Condition=HIGH, Confidence=HIGH, Stop=80 ticks"
2025-12-24 13:23:33.862,13,INFO,"[DynamicStopLoss] Volume-aware stop: 80 ticks * 1 = 80 ticks"
2025-12-24 13:23:33.865,13,INFO,"[ENTRY] Bar 13: Entering SHORT (fresh signal), CurrentPos=0, Contracts=1"
2025-12-24 13:23:33.865,13,INFO,"[DynamicStopLoss] Volume-aware stop: 80 ticks * 1 = 80 ticks"
2025-12-24 13:23:33.865,13,INFO,"[ApplyStopLoss] Called for BarsOnTheFlowShort, StopLossTicks=80, Position=Flat, UseTrailingStop=True, UseDynamicStopLoss=True"
2025-12-24 13:23:33.865,13,INFO,"[ApplyStopLoss] Set TRAILING stop loss: 20.00 points (80 ticks)"
2025-12-24 13:23:33.869,13,INFO,"[ENTRY_FILL_DEBUG] Bar 13: Short entry filled, setting intendedPosition=Short"
2025-12-24 13:23:33.869,14,INFO,"[DynamicStopLoss] Volume-aware stop: 80 ticks * 1 = 80 ticks"
2025-12-24 13:23:33.877,14,INFO,"[EXIT_FILL_DEBUG] Bar 14: Exit filled - BuyToCover, resetting intendedPosition from Short to Flat"
2025-12-24 13:23:33.878,15,INFO,"[DynamicStopLoss] Volume-aware stop: 80 ticks * 1 = 80 ticks"
2025-12-24 13:23:33.879,15,INFO,"[ENTRY] Bar 15: Entering LONG (fresh signal), CurrentPos=0, Contracts=1"
2025-12-24 13:23:33.879,15,INFO,"[DynamicStopLoss] Volume-aware stop: 80 ticks * 1 = 80 ticks"
2025-12-24 13:23:33.879,15,INFO,"[ApplyStopLoss] Called for BarsOnTheFlowLong, StopLossTicks=80, Position=Flat, UseTrailingStop=True, UseDynamicStopLoss=True"
2025-12-24 13:23:33.879,15,INFO,"[ApplyStopLoss] Set TRAILING stop loss: 20.00 points (80 ticks)"
2025-12-24 13:23:33.882,15,INFO,"[ENTRY_FILL_DEBUG] Bar 15: Long entry filled, setting intendedPosition=Long"
2025-12-24 13:23:33.883,16,INFO,"[DynamicStopLoss] Volume-aware stop: 80 ticks * 1 = 80 ticks"
2025-12-24 13:23:33.884,16,INFO,"[BREAKEVEN] Bar 16: LONG break-even activated! Entry=24960.75, Profit=829.25, NewStop=24962.75 (Entry+2)"
2025-12-24 13:23:33.888,17,INFO,"[DynamicStopLoss] Volume-aware stop: 80 ticks * 1 = 80 ticks"
2025-12-24 13:23:33.893,18,INFO,"[DynamicStopLoss] Volume-aware stop: 80 ticks * 1 = 80 ticks"
2025-12-24 13:23:33.897,19,INFO,"[DynamicStopLoss] Volume-aware stop: 80 ticks * 1 = 80 ticks"
2025-12-24 13:23:33.899,20,INFO,"[DynamicStopLoss] Volume-aware stop: 80 ticks * 1 = 80 ticks"
2025-12-24 13:23:33.900,20,INFO,"[DynamicStopLoss] Volume-aware stop: 80 ticks * 1 = 80 ticks"
2025-12-24 13:23:33.909,21,INFO,"[DynamicStopLoss] Volume-aware stop: 80 ticks * 1 = 80 ticks"
2025-12-24 13:23:33.912,22,INFO,"[DynamicStopLoss] Volume-aware stop: 80 ticks * 1 = 80 ticks"
2025-12-24 13:23:33.938,23,INFO,"[DynamicStopLoss] Volume-aware stop: 80 ticks * 1 = 80 ticks"
2025-12-24 13:23:33.944,23,INFO,"[BREAKEVEN_EXIT] Bar 23: Break-even stop hit! Entry=24960.75, Exit=24958.00, Locked Profit=0.00 points"
2025-12-24 13:23:33.944,23,INFO,"[EXIT_FILL_DEBUG] Bar 23: Exit filled - Sell, resetting intendedPosition from Long to Flat"
2025-12-24 13:23:33.945,24,INFO,"[DynamicStopLoss] Volume-aware stop: 80 ticks * 1 = 80 ticks"
2025-12-24 13:23:33.945,24,INFO,"[ENTRY] Bar 24: Entering SHORT (fresh signal), CurrentPos=0, Contracts=1"
2025-12-24 13:23:33.947,24,INFO,"[DynamicStopLoss] Volume-aware stop: 80 ticks * 1 = 80 ticks"
2025-12-24 13:23:33.947,24,INFO,"[ApplyStopLoss] Called for BarsOnTheFlowShort, StopLossTicks=80, Position=Flat, UseTrailingStop=True, UseDynamicStopLoss=True"
2025-12-24 13:23:33.947,24,INFO,"[ApplyStopLoss] Set TRAILING stop loss: 20.00 points (80 ticks)"
2025-12-24 13:23:33.952,24,INFO,"[ENTRY_FILL_DEBUG] Bar 24: Short entry filled, setting intendedPosition=Short"
2025-12-24 13:23:33.953,24,INFO,"[EXIT_FILL_DEBUG] Bar 24: Exit filled - BuyToCover, resetting intendedPosition from Short to Flat"
2025-12-24 13:23:33.953,25,INFO,"[DynamicStopLoss] Volume-aware stop: 80 ticks * 1 = 80 ticks"
2025-12-24 13:23:33.954,25,INFO,"[ENTRY] Bar 25: Entering SHORT (fresh signal), CurrentPos=0, Contracts=1"
2025-12-24 13:23:33.955,25,INFO,"[DynamicStopLoss] Volume-aware stop: 80 ticks * 1 = 80 ticks"
2025-12-24 13:23:33.956,25,INFO,"[ApplyStopLoss] Called for BarsOnTheFlowShort, StopLossTicks=80, Position=Flat, UseTrailingStop=True, UseDynamicStopLoss=True"
2025-12-24 13:23:33.956,25,INFO,"[ApplyStopLoss] Set TRAILING stop loss: 20.00 points (80 ticks)"
2025-12-24 13:23:33.958,25,INFO,"[ENTRY_FILL_DEBUG] Bar 25: Short entry filled, setting intendedPosition=Short"
2025-12-24 13:23:33.959,26,INFO,"[DynamicStopLoss] Volume-aware stop: 80 ticks * 1 = 80 ticks"
2025-12-24 13:23:33.964,27,INFO,"[DynamicStopLoss] Volume-aware stop: 80 ticks * 1 = 80 ticks"
2025-12-24 13:23:33.967,28,INFO,"[DynamicStopLoss] Volume-aware stop: 80 ticks * 1 = 80 ticks"
2025-12-24 13:23:34.169,29,INFO,"[VolumeAwareStop] API timeout"
2025-12-24 13:23:34.169,29,INFO,"[DynamicStopLoss] Fallback: Avg range of last 5 bars: 13.70, Multiplier: 1, Stop: 13.70 (55 ticks)"
2025-12-24 13:23:34.225,30,INFO,"[VolumeAwareStop] Hour=2, Volume=688, Condition=NORMAL, Confidence=HIGH, Stop=66 ticks"
2025-12-24 13:23:34.225,30,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.226,30,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.231,31,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.233,31,INFO,"[EXIT_FILL_DEBUG] Bar 31: Exit filled - BuyToCover, resetting intendedPosition from Short to Flat"
2025-12-24 13:23:34.234,32,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.234,32,INFO,"[Entry Block] Bar 32: Deferring SHORT - bar closed GOOD (O:24910.00, C:24919.75)"
2025-12-24 13:23:34.236,33,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.236,33,DEBUG,"[PENDING_SHORT_DEBUG] Bar 33: Resolving pendingShortFromGood | trendUp=False, trendDown=True, prevGood=False, prevBad=True, gradient=-78.39"
2025-12-24 13:23:34.236,33,DEBUG,"[PENDING_SHORT_DEBUG] Bar 33: TrendDown + prevBad, executing pending SHORT | skipDueToGradient=False"
2025-12-24 13:23:34.236,33,ENTRY,"[ENTRY] Bar 33: Entering SHORT from pendingShortFromGood, CurrentPos=0, Contracts=1"
2025-12-24 13:23:34.236,33,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.237,33,INFO,"[ApplyStopLoss] Called for BarsOnTheFlowShort, StopLossTicks=66, Position=Flat, UseTrailingStop=True, UseDynamicStopLoss=True"
2025-12-24 13:23:34.237,33,INFO,"[ApplyStopLoss] Set TRAILING stop loss: 16.50 points (66 ticks)"
2025-12-24 13:23:34.238,33,INFO,"[ENTRY_FILL_DEBUG] Bar 33: Short entry filled, setting intendedPosition=Short"
2025-12-24 13:23:34.238,34,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.241,34,INFO,"[EXIT_FILL_DEBUG] Bar 34: Exit filled - BuyToCover, resetting intendedPosition from Short to Flat"
2025-12-24 13:23:34.242,35,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.244,35,INFO,"[MidBar Wait] Bar 35: Waiting for LONG gradient to cross 10.00° (current: -0.59°)"
2025-12-24 13:23:34.244,36,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.244,36,INFO,"[ENTRY] Bar 36: Entering LONG (fresh signal), CurrentPos=0, Contracts=1"
2025-12-24 13:23:34.244,36,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.245,36,INFO,"[ApplyStopLoss] Called for BarsOnTheFlowLong, StopLossTicks=66, Position=Flat, UseTrailingStop=True, UseDynamicStopLoss=True"
2025-12-24 13:23:34.245,36,INFO,"[ApplyStopLoss] Set TRAILING stop loss: 16.50 points (66 ticks)"
2025-12-24 13:23:34.254,36,INFO,"[ENTRY_FILL_DEBUG] Bar 36: Long entry filled, setting intendedPosition=Long"
2025-12-24 13:23:34.255,36,INFO,"[EXIT_FILL_DEBUG] Bar 36: Exit filled - Sell, resetting intendedPosition from Long to Flat"
2025-12-24 13:23:34.256,37,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.256,37,INFO,"[ENTRY] Bar 37: Entering LONG (fresh signal), CurrentPos=0, Contracts=1"
2025-12-24 13:23:34.256,37,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.256,37,INFO,"[ApplyStopLoss] Called for BarsOnTheFlowLong, StopLossTicks=66, Position=Flat, UseTrailingStop=True, UseDynamicStopLoss=True"
2025-12-24 13:23:34.257,37,INFO,"[ApplyStopLoss] Set TRAILING stop loss: 16.50 points (66 ticks)"
2025-12-24 13:23:34.259,37,INFO,"[ENTRY_FILL_DEBUG] Bar 37: Long entry filled, setting intendedPosition=Long"
2025-12-24 13:23:34.259,37,INFO,"[EXIT_FILL_DEBUG] Bar 37: Exit filled - Sell, resetting intendedPosition from Long to Flat"
2025-12-24 13:23:34.259,38,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.260,38,INFO,"[ENTRY] Bar 38: Entering LONG (fresh signal), CurrentPos=0, Contracts=1"
2025-12-24 13:23:34.261,38,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.261,38,INFO,"[ApplyStopLoss] Called for BarsOnTheFlowLong, StopLossTicks=66, Position=Flat, UseTrailingStop=True, UseDynamicStopLoss=True"
2025-12-24 13:23:34.261,38,INFO,"[ApplyStopLoss] Set TRAILING stop loss: 16.50 points (66 ticks)"
2025-12-24 13:23:34.264,38,INFO,"[ENTRY_FILL_DEBUG] Bar 38: Long entry filled, setting intendedPosition=Long"
2025-12-24 13:23:34.264,38,INFO,"[EXIT_FILL_DEBUG] Bar 38: Exit filled - Sell, resetting intendedPosition from Long to Flat"
2025-12-24 13:23:34.265,39,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.265,39,INFO,"[ENTRY] Bar 39: Entering LONG (fresh signal), CurrentPos=0, Contracts=1"
2025-12-24 13:23:34.265,39,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.265,39,INFO,"[ApplyStopLoss] Called for BarsOnTheFlowLong, StopLossTicks=66, Position=Flat, UseTrailingStop=True, UseDynamicStopLoss=True"
2025-12-24 13:23:34.265,39,INFO,"[ApplyStopLoss] Set TRAILING stop loss: 16.50 points (66 ticks)"
2025-12-24 13:23:34.267,39,INFO,"[ENTRY_FILL_DEBUG] Bar 39: Long entry filled, setting intendedPosition=Long"
2025-12-24 13:23:34.267,39,INFO,"[EXIT_FILL_DEBUG] Bar 39: Exit filled - Sell, resetting intendedPosition from Long to Flat"
2025-12-24 13:23:34.267,40,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.268,40,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.271,40,INFO,"[ENTRY] Bar 40: Entering LONG (fresh signal), CurrentPos=0, Contracts=1"
2025-12-24 13:23:34.271,40,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.271,40,INFO,"[ApplyStopLoss] Called for BarsOnTheFlowLong, StopLossTicks=66, Position=Flat, UseTrailingStop=True, UseDynamicStopLoss=True"
2025-12-24 13:23:34.271,40,INFO,"[ApplyStopLoss] Set TRAILING stop loss: 16.50 points (66 ticks)"
2025-12-24 13:23:34.273,40,INFO,"[ENTRY_FILL_DEBUG] Bar 40: Long entry filled, setting intendedPosition=Long"
2025-12-24 13:23:34.273,40,INFO,"[EXIT_FILL_DEBUG] Bar 40: Exit filled - Sell, resetting intendedPosition from Long to Flat"
2025-12-24 13:23:34.273,41,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.274,41,INFO,"[Entry Block] Bar 41: Deferring LONG - bar closed BAD (O:24964.25, C:24961.75)"
2025-12-24 13:23:34.276,42,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.276,42,DEBUG,"[PENDING_LONG_DEBUG] Bar 42: Resolving pendingLongFromBad | trendUp=True, trendDown=False, prevGood=True, prevBad=False, gradient=79.05"
2025-12-24 13:23:34.277,42,DEBUG,"[PENDING_LONG_DEBUG] Bar 42: TrendUp + prevGood, executing pending LONG | skipDueToGradient=False"
2025-12-24 13:23:34.277,42,INFO,"[ENTRY] Bar 42: Entering LONG from pendingLongFromBad, CurrentPos=0, Contracts=1"
2025-12-24 13:23:34.277,42,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.277,42,INFO,"[ApplyStopLoss] Called for BarsOnTheFlowLong, StopLossTicks=66, Position=Flat, UseTrailingStop=True, UseDynamicStopLoss=True"
2025-12-24 13:23:34.277,42,INFO,"[ApplyStopLoss] Set TRAILING stop loss: 16.50 points (66 ticks)"
2025-12-24 13:23:34.279,42,INFO,"[ENTRY_FILL_DEBUG] Bar 42: Long entry filled, setting intendedPosition=Long"
2025-12-24 13:23:34.279,43,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.280,43,INFO,"[BREAKEVEN] Bar 43: LONG break-even activated! Entry=24972.50, Profit=817.50, NewStop=24974.50 (Entry+2)"
2025-12-24 13:23:34.282,43,INFO,"[BREAKEVEN_EXIT] Bar 43: Break-even stop hit! Entry=24972.50, Exit=24967.75, Locked Profit=0.00 points"
2025-12-24 13:23:34.282,43,INFO,"[EXIT_FILL_DEBUG] Bar 43: Exit filled - Sell, resetting intendedPosition from Long to Flat"
2025-12-24 13:23:34.282,44,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.284,44,INFO,"[MidBar Wait] Bar 44: Waiting for SHORT gradient to cross -10.00° (current: 68.46°)"
2025-12-24 13:23:34.284,45,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.284,45,INFO,"[ENTRY] Bar 45: Entering SHORT (fresh signal), CurrentPos=0, Contracts=1"
2025-12-24 13:23:34.284,45,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.285,45,INFO,"[ApplyStopLoss] Called for BarsOnTheFlowShort, StopLossTicks=66, Position=Flat, UseTrailingStop=True, UseDynamicStopLoss=True"
2025-12-24 13:23:34.285,45,INFO,"[ApplyStopLoss] Set TRAILING stop loss: 16.50 points (66 ticks)"
2025-12-24 13:23:34.286,45,INFO,"[ENTRY_FILL_DEBUG] Bar 45: Short entry filled, setting intendedPosition=Short"
2025-12-24 13:23:34.287,46,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.289,47,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.293,48,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.296,48,INFO,"[EXIT_FILL_DEBUG] Bar 48: Exit filled - BuyToCover, resetting intendedPosition from Short to Flat"
2025-12-24 13:23:34.296,49,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.296,49,INFO,"[ENTRY] Bar 49: Entering SHORT (fresh signal), CurrentPos=0, Contracts=1"
2025-12-24 13:23:34.297,49,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.297,49,INFO,"[ApplyStopLoss] Called for BarsOnTheFlowShort, StopLossTicks=66, Position=Flat, UseTrailingStop=True, UseDynamicStopLoss=True"
2025-12-24 13:23:34.297,49,INFO,"[ApplyStopLoss] Set TRAILING stop loss: 16.50 points (66 ticks)"
2025-12-24 13:23:34.299,49,INFO,"[ENTRY_FILL_DEBUG] Bar 49: Short entry filled, setting intendedPosition=Short"
2025-12-24 13:23:34.299,50,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.300,50,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.306,51,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.308,52,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.326,52,INFO,"[EXIT_FILL_DEBUG] Bar 52: Exit filled - BuyToCover, resetting intendedPosition from Short to Flat"
2025-12-24 13:23:34.327,53,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.327,53,INFO,"[ENTRY] Bar 53: Entering SHORT (fresh signal), CurrentPos=0, Contracts=1"
2025-12-24 13:23:34.327,53,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.327,53,INFO,"[ApplyStopLoss] Called for BarsOnTheFlowShort, StopLossTicks=66, Position=Flat, UseTrailingStop=True, UseDynamicStopLoss=True"
2025-12-24 13:23:34.327,53,INFO,"[ApplyStopLoss] Set TRAILING stop loss: 16.50 points (66 ticks)"
2025-12-24 13:23:34.329,53,INFO,"[ENTRY_FILL_DEBUG] Bar 53: Short entry filled, setting intendedPosition=Short"
2025-12-24 13:23:34.330,53,INFO,"[EXIT_FILL_DEBUG] Bar 53: Exit filled - BuyToCover, resetting intendedPosition from Short to Flat"
2025-12-24 13:23:34.330,54,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.330,54,INFO,"[ENTRY] Bar 54: Entering LONG (fresh signal), CurrentPos=0, Contracts=1"
2025-12-24 13:23:34.331,54,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.331,54,INFO,"[ApplyStopLoss] Called for BarsOnTheFlowLong, StopLossTicks=66, Position=Flat, UseTrailingStop=True, UseDynamicStopLoss=True"
2025-12-24 13:23:34.331,54,INFO,"[ApplyStopLoss] Set TRAILING stop loss: 16.50 points (66 ticks)"
2025-12-24 13:23:34.333,54,INFO,"[ENTRY_FILL_DEBUG] Bar 54: Long entry filled, setting intendedPosition=Long"
2025-12-24 13:23:34.333,55,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.333,55,INFO,"[BREAKEVEN] Bar 55: LONG break-even activated! Entry=24986.00, Profit=804.00, NewStop=24988.00 (Entry+2)"
2025-12-24 13:23:34.337,55,INFO,"[BREAKEVEN_EXIT] Bar 55: Break-even stop hit! Entry=24986.00, Exit=24988.00, Locked Profit=0.00 points"
2025-12-24 13:23:34.337,55,INFO,"[EXIT_FILL_DEBUG] Bar 55: Exit filled - Sell, resetting intendedPosition from Long to Flat"
2025-12-24 13:23:34.337,56,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.337,56,INFO,"[ENTRY] Bar 56: Entering LONG (fresh signal), CurrentPos=0, Contracts=1"
2025-12-24 13:23:34.338,56,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.338,56,INFO,"[ApplyStopLoss] Called for BarsOnTheFlowLong, StopLossTicks=66, Position=Flat, UseTrailingStop=True, UseDynamicStopLoss=True"
2025-12-24 13:23:34.338,56,INFO,"[ApplyStopLoss] Set TRAILING stop loss: 16.50 points (66 ticks)"
2025-12-24 13:23:34.340,56,INFO,"[ENTRY_FILL_DEBUG] Bar 56: Long entry filled, setting intendedPosition=Long"
2025-12-24 13:23:34.340,56,INFO,"[EXIT_FILL_DEBUG] Bar 56: Exit filled - Sell, resetting intendedPosition from Long to Flat"
2025-12-24 13:23:34.341,57,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.341,57,INFO,"[Entry Block] Bar 57: Deferring LONG - bar closed BAD (O:24991.75, C:24988.00)"
2025-12-24 13:23:34.343,58,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.344,58,DEBUG,"[PENDING_LONG_DEBUG] Bar 58: Resolving pendingLongFromBad | trendUp=True, trendDown=False, prevGood=True, prevBad=False, gradient=76.55"
2025-12-24 13:23:34.344,58,DEBUG,"[PENDING_LONG_DEBUG] Bar 58: TrendUp + prevGood, executing pending LONG | skipDueToGradient=False"
2025-12-24 13:23:34.344,58,INFO,"[ENTRY] Bar 58: Entering LONG from pendingLongFromBad, CurrentPos=0, Contracts=1"
2025-12-24 13:23:34.344,58,INFO,"[DynamicStopLoss] Volume-aware stop: 66 ticks * 1 = 66 ticks"
2025-12-24 13:23:34.344,58,INFO,"[ApplyStopLoss] Called for BarsOnTheFlowLong, StopLossTicks=66, Position=Flat, UseTrailingStop=True, UseDynamicStopLoss=True"
2025-12-24 13:23:34.345,58,INFO,"[ApplyStopLoss] Set TRAILING stop loss: 16.50 points (66 ticks)"
2025-12-24 13:23:34.346,58,INFO,"[ENTRY_FILL_DEBUG] Bar 58: Long entry filled, setting intendedPosition=Long"
2025-12-24 13:23:34.346,58,INFO,"[EXIT_FILL_DEBUG] Bar 58: Exit filled - Sell, resetting intendedPosition from Long to Flat"
2025-12-24 13:23:34.547,59,INFO,"[VolumeAwareStop] API timeout"
2025-12-24 13:23:34.547,59,INFO,"[DynamicStopLoss] Fallback: Avg range of last 5 bars: 11.35, Multiplier: 1, Stop: 11.35 (45 ticks)"
2025-12-24 13:23:34.548,59,INFO,"[Entry Block] Bar 59: Deferring LONG - bar closed BAD (O:24995.00, C:24990.00)"
2025-12-24 13:23:34.615,60,INFO,"[VolumeAwareStop] Hour=3, Volume=568, Condition=LOW, Confidence=HIGH, Stop=54 ticks"
2025-12-24 13:23:34.615,60,INFO,"[DynamicStopLoss] Volume-aware stop: 54 ticks * 1 = 54 ticks"
